313	0.368
531	0.358
733	0.458
308	0.319
603	0.442
1101	0.173
935	0.308
630	0.599
905	0.117
984	0.41
1	0.001
386	0.183
887	0.409
366	0.251
1461	0.219
1240	0.5
121	0.195
1131	0.743
731	0.214
597	0.406
301	0.14
477	0.23
343	0.396
732	0.628
438	0.084
251	0.184
827	0.008
828	0.021
871	0.445
1294	0.08
564	0.204
1460	0.886
388	0.099
952	0.7
1471	0.306
791	0.299
1431	0.15
1295	0.377
382	0.596
710	0.22
628	0.062
455	0.293
533	0.088
345	0.039
1180	0.526
379	0.023
1148	0.279
352	0.058
1312	0.061
72	0.109
1391	0.069
374	0.303
773	0.475
1379	0.183
617	0.117
192	0.5
505	0.558
432	0.016
236	0.035
1433	0.037
467	0.104
928	0.429
347	0.06
1448	0.221
110	0.061
1404	0.108
1085	0.512
998	0.265
1177	0.135
1326	0.572
137	0.03
1203	0.099
437	0.047
393	0.027
413	0.254
1306	0.431
1216	0.096
109	0.036
1420	0.116
1435	0.215
330	0.086
331	0.041
1340	0.136
1436	0.101
47	0.153
769	0.14
10	0.001
1046	0.503
1142	0.318
1208	0.869
107	0.09
590	0.362
419	0.313
364	0.08
753	0.339
1232	0.084
175	0.151
988	0.916
3	0.173
671	0.064
1005	0.23
842	0.078
42	0.001
724	0.326
416	0.157
417	0.169
1027	0.501
36	0.098
1354	0.338
315	0.324
1238	0.042
67	0.211
128	0.984
677	0.254
156	0.048
1416	0.4
1022	0.511
1082	0.485
39	0.018
1042	0.277
7	0.104
415	0.152
404	0.075
747	0.134
776	0.162
1421	0.293
269	0.001
1256	0.163
1437	0.288
1422	0.034
1382	0.11
1301	0.374
568	0.619
569	0.708
76	0.095
1331	0.329
444	0.606
681	0.062
1094	0.001
1449	0.036
1100	0.347
841	0.244
1007	0.093
19	0.665
982	0.294
1033	0.043
1231	0.339
11	0.034
1068	0.28
162	0.057
858	0.291
1446	0.103
445	0.034
547	0.362
548	0.006
1147	0.259
692	0.092
1303	0.168
365	0.227
456	0.211
150	0.031
287	0.013
243	0.191
1026	0.111
1254	0.308
1487	0.234
1428	0.185
511	0.016
1385	0.525
1191	0.166
1061	0.14
1375	0.396
506	0.228
116	0.795
1247	0.088
1476	0.008
1282	0.213
1439	0.238
1001	0.022
452	0.964
1488	0.105
37	0.061
693	0.216
1223	0.323
759	0.165
1096	0.408
1355	0.077
306	0.234
800	0.046
398	0.101
1189	0.582
1489	0.452
1049	0.004
80	0.129
368	0.436
369	0.415
113	0.014
274	0.218
1103	0.036
276	0.109
449	0.458
1004	0.269
142	0.135
664	0.044
1037	0.035
1258	0.051
470	0.097
560	0.257
734	0.059
736	0.013
1321	0.753
1367	0.511
932	0.084
566	0.447
44	0.087
25	0.019
1111	0.331
465	0.131
1364	0.377
1338	0.066
1309	0.426
1472	0.206
1452	0.309
1174	0.255
538	0.294
471	0.853
1265	0.054
641	0.166
292	0.264
462	0.293
1210	0.228
56	0.012
91	0.901
1032	0.497
737	0.15
1398	0.243
558	0.018
68	0.52
488	0.488
595	0.014
75	0.016
689	0.429
90	0.209
1454	0.199
962	0.27
1388	0.082
803	0.051
69	0.26
833	0.286
1144	0.31
1107	0.183
298	0.068
390	0.385
1380	0.188
484	0.108
1341	0.221
478	0.324
1302	0.548
52	0.1
1468	0.218
1374	0.39
33	0.002
898	0.243
727	0.055
638	0.29
476	0.489
108	0.004
1412	0.372
1135	0.278
1114	0.607
835	0.541
1198	0.105
290	0.527
100	0.564
319	0.26
89	0.009
1023	0.042
622	0.399
708	0.551
634	0.131
288	0.234
237	0.123
324	0.028
97	0.427
1220	0.216
880	0.009
589	0.031
1225	0.097
1347	0.038
497	0.075
1056	0.14
792	0.5
23	0.106
1194	0.297
1171	0.361
712	0.047
906	0.128
1187	0.389
122	0.2
1332	0.31
612	0.078
1381	0.017
88	0.132
1330	0.755
1490	0.272
574	0.163
182	0.425
808	0.517
79	0.075
1417	0.017
1162	0.357
209	0.095
1324	0.409
1315	0.116
440	0.214
1313	0.304
410	0.027
411	0.044
512	0.331
824	0.383
1053	0.456
974	0.014
910	0.097
896	0.15
1346	0.271
897	0.403
864	0.311
281	0.009
177	0.292
586	0.04
755	0.036
246	0.246
1389	0.346
424	0.169
1362	0.274
576	0.2
544	0.405
1396	0.156
1119	0.163
1327	0.239
1102	0.236
779	0.332
1029	0.627
65	0.306
579	0.525
1006	0.08
0	0.425
832	0.238
798	0.14
850	0.414
1155	0.282
216	0.074
1109	0.305
397	0.017
1286	0.419
930	0.516
633	0.385
1052	0.193
934	0.326
360	0.09
1432	0.168
1445	0.361
678	0.353
846	0.226
409	0.106
936	0.031
1118	0.421
1190	0.308
920	0.237
937	0.057
1186	0.017
1287	0.056
985	0.142
683	0.221
1262	0.027
1130	0.339
51	0.538
35	0.039
573	0.13
847	0.088
886	0.114
157	0.333
436	0.543
1276	0.438
915	0.288
1285	0.705
794	0.26
795	0.13
12	0.122
606	0.919
994	0.364
218	0.456
1076	0.301
226	0.208
977	0.202
1464	0.017
1270	0.296
1271	0.138
991	0.306
931	0.18
311	0.635
1442	0.11
244	0.235
1104	0.618
1173	0.006
1251	0.014
797	0.249
1209	0.279
284	0.64
602	0.038
264	0.105
429	0.482
1329	0.291
77	0.301
1288	0.076
536	0.148
126	0.041
1108	0.31
1322	0.518
1205	0.114
239	0.399
964	0.621
286	0.652
1283	0.056
1151	0.141
577	0.044
1212	0.096
247	0.003
1110	0.127
549	0.203
546	0.391
83	0.382
958	0.6
856	0.144
1153	0.041
1154	0.15
877	0.12
923	0.087
231	0.201
872	0.083
911	0.437
876	0.444
482	0.496
1290	0.368
435	0.211
49	0.017
660	0.05
1113	0.123
224	0.006
225	0.007
212	0.445
273	0.057
151	0.422
926	0.471
645	0.156
1424	0.108
1088	0.401
1089	0.247
165	0.122
1408	0.531
1278	0.212
618	0.497
682	0.139
293	0.18
959	0.006
986	0.142
1034	0.224
14	0.4
217	0.272
132	0.116
1266	0.038
1137	0.34
498	0.456
1164	0.3
492	0.139
514	0.871
198	0.013
1402	0.47
818	0.03
1334	0.225
405	0.05
1345	0.197
1273	0.629
1274	0.269
965	0.339
745	0.024
1176	0.275
1401	0.184
1455	0.176
1105	0.693
317	0.198
1064	0.191
789	0.066
351	0.059
542	0.259
1156	0.029
1193	0.122
845	0.136
688	0.216
1316	0.163
1314	0.167
550	0.001
517	0.131
1172	0.217
1342	0.16
1121	0.067
337	0.201
1127	0.267
1054	0.065
939	0.195
1030	0.251
443	0.194
648	0.201
944	0.265
941	0.658
1377	0.056
868	0.228
1122	0.308
354	0.156
892	0.124
1011	0.1
227	0.098
947	0.159
981	0.177
756	0.235
783	0.045
591	0.071
146	0.019
508	0.047
1093	0.244
1020	0.285
620	0.202
657	0.087
1041	0.127
814	0.119
519	0.127
1469	0.454
976	0.344
334	0.408
1447	0.173
865	0.272
1356	0.263
690	0.209
1343	0.424
1353	0.26
1350	0.208
771	0.109
1057	0.408
584	0.301
1116	0.443
524	0.279
1215	0.182
539	0.387
1129	0.118
1411	0.443
1233	0.201
1419	0.036
406	0.591
326	0.275
170	0.039
694	0.061
725	0.282
1298	0.844
686	0.318
1413	0.144
487	0.087
1090	0.386
479	0.011
312	0.13
1491	0.369
1311	0.395
1308	0.079
256	0.046
526	0.355
916	0.076
373	0.094
1017	0.58
358	0.668
763	0.827
1393	0.304
1260	0.193
1078	0.17
500	0.768
919	0.237
1325	0.039
1157	0.271
616	0.019
907	0.227
279	0.027
278	0.106
972	0.199
1214	0.114
491	0.173
1348	0.285
271	0.068
257	0.482
258	0.186
13	0.001
16	0.029
213	0.182
161	0.163
697	0.078
830	0.181
135	0.101
2	0.03
1095	0.011
499	0.298
854	0.23
220	0.222
300	0.079
267	0.064
914	0.249
118	0.001
381	0.164
813	0.098
43	0.009
1069	0.509
1365	0.06
1429	0.029
133	0.004
232	0.01
344	0.253
428	0.025
1035	0.001
27	0.026
185	0.029
154	0.014
770	0.09
86	0.111
448	0.064
50	0.127
1344	0.151
450	0.051
1067	0.031
408	0.114
57	0.038
588	0.091
114	0.189
1358	0.235
869	0.386
666	0.251
889	0.093
423	0.387
742	0.084
1357	0.01
752	0.184
55	0.083
181	0.412
59	0.033
176	0.015
163	0.012
259	0.278
643	0.373
1192	0.252
242	0.026
1363	0.152
361	0.058
1184	0.201
750	0.203
1160	0.264
702	0.306
775	0.329
1158	0.208
1166	0.47
350	0.461
1474	0.199
485	0.069
786	0.358
609	0.566
758	0.957
240	0.001
327	0.036
1039	0.291
743	0.197
1167	0.391
790	0.545
190	0.062
378	0.292
656	0.046
585	0.522
1146	0.252
1058	0.288
520	0.212
1059	0.163
1084	0.242
451	0.173
878	0.637
674	0.344
761	0.154
268	0.301
540	0.182
99	0.401
1170	0.322
658	0.437
335	0.046
744	0.438
621	0.309
772	0.25
509	0.39
466	0.365
304	0.281
691	0.218
1196	0.185
1493	0.153
1003	0.258
600	0.389
104	0.001
1072	0.052
270	0.175
211	0.01
229	0.041
459	0.015
611	0.016
715	0.561
348	0.298
739	0.209
129	0.126
207	0.273
339	0.748
676	0.036
28	0.077
559	0.391
206	0.001
98	0.019
230	0.018
