1404	0.1449
1085	0.3857
998	0.0821
1177	0.06979
1326	0.2258
137	0.02624
1203	0.03345
437	0.08479
393	0.03095
413	0.5519
1306	0.2392
1216	0.04228
109	0.01793
1420	0.02546
1435	0.3322
330	0.159
331	0.1036
1340	0.158
1436	0.1039
47	0.1318
769	0.1548
10	0.000229
1046	0.2208
1142	0.2308
1208	0.2186
107	0.07089
590	0.2758
419	0.1958
364	0.05085
753	0.2591
1232	0.06047
175	0.1559
988	0.8712
3	0.1121
671	0.03954
1005	0.06816
842	0.07096
42	0.000758
724	0.3323
416	0.1395
417	0.1542
1027	0.07721
36	0.08213
1354	0.1473
315	0.09396
1238	0.04472
67	0.2888
128	0.9545
677	0.251
1310	0.259
156	0.01141
1416	0.1887
1022	0.04126
1082	0.7038
39	0.03381
1042	0.2229
7	0.1426
415	0.2659
404	0.08063
747	0.1554
776	0.1774
1421	0.1422
269	0.002841
1256	0.1414
1437	0.526
1422	0.05324
1382	0.09022
1301	0.09818
568	0.4032
569	0.3349
76	0.07707
1331	0.2342
444	0.3244
681	0.04496
1094	0.001041
1449	0.02455
1100	0.2105
841	0.2901
1007	0.05539
19	0.2276
982	0.2352
1033	0.05836
1231	0.1702
11	0.007449
1068	0.333
162	0.03001
858	0.281
1446	0.05622
445	0.0132
547	0.3917
548	0.01642
1147	0.09761
692	0.07798
1303	0.2426
365	0.1157
456	0.1691
150	0.02776
287	0.2239
243	0.09327
1026	0.1486
1254	0.2566
1487	0.128
1428	0.167
511	0.007773
1385	0.5378
1191	0.1091
1061	0.1905
1375	0.5378
506	0.1258
116	0.1494
1247	0.06358
1476	0.04813
1282	0.02672
1439	0.07523
1001	0.01407
452	0.01424
1488	0.09481
37	0.05211
693	0.04413
1223	0.07563
759	0.1653
1096	0.2446
1355	0.04713
306	0.08624
800	0.02757
398	0.01964
1189	0.3358
1489	0.2494
1049	0.002993
80	0.1805
368	0.2621
369	0.1683
113	0.01515
274	0.23
1103	0.02954
276	0.0906
449	0.1211
1004	0.05603
142	0.01552
664	0.05314
1037	0.02316
1258	0.05316
470	0.1379
560	0.1659
734	0.1984
736	0.01356
1321	0.2559
1367	0.183
932	0.05337
566	0.1605
44	0.02135
25	0.05603
1111	0.2447
465	0.2062
1364	0.2604
1338	0.02685
1309	0.1824
1472	0.1789
1452	0.2608
1174	0.1635
538	0.3279
471	0.2507
1265	0.03742
641	0.05896
292	0.1092
462	0.003306
1210	0.1525
56	0.02386
91	0.2823
1032	0.1674
737	0.03933
1398	0.2241
558	0.03283
68	0.1426
488	0.04189
595	0.01868
75	0.00842
689	0.5228
90	0.01317
1454	0.2204
962	0.1814
1388	0.04534
803	0.05003
69	0.126
833	0.1617
1144	0.4446
1107	0.2048
298	0.08548
390	0.05711
1380	0.1415
484	0.02322
1341	0.1678
478	0.1619
1302	0.3581
52	0.1177
1468	0.05231
1374	0.2182
33	0.02351
898	0.2419
727	0.08566
638	0.08595
476	0.117
108	0.003245
1412	0.237
1135	0.109
1114	0.3366
835	0.1998
1198	0.09583
290	0.1745
100	0.1354
319	0.07805
89	0.0245
1023	0.1131
622	0.1502
708	0.2003
634	0.3234
288	0.06447
237	0.126
324	0.03059
97	0.4297
1220	0.0752
880	0.008879
589	0.03535
1225	0.07089
1347	0.06391
497	0.1565
1056	0.09981
792	0.2997
23	0.1312
1194	0.3406
1171	0.4414
712	0.06174
906	0.1236
1187	0.1556
122	0.4401
1332	0.08691
612	0.01041
1381	0.003645
88	0.1192
1330	0.2168
1490	0.4652
574	0.07572
182	0.1539
808	0.4053
79	0.03519
1417	0.0168
1162	0.08532
209	0.009646
1324	0.3742
1315	0.0869
440	0.2242
1313	0.2024
410	0.01896
411	0.03387
512	0.1397
824	0.202
1053	0.2813
974	0.01194
910	0.06233
896	0.1102
1494	0.3175
1346	0.08372
897	0.1522
864	0.2491
281	0.01255
177	0.2965
586	0.02887
755	0.2048
246	0.3005
1389	0.1121
424	0.01224
1362	0.09505
576	0.1821
544	0.1796
1396	0.02817
1119	0.1899
1327	0.1558
1102	0.2087
779	0.1036
1029	0.4693
65	0.1467
579	0.2233
1006	0.04004
0	0.07259
832	0.1119
798	0.06429
850	0.03071
1155	0.0727
216	0.03893
1109	0.3537
397	0.08478
1286	0.1672
930	0.266
633	0.1759
1052	0.2741
934	0.1485
360	0.009993
1432	0.184
1445	0.2608
678	0.3853
846	0.1353
409	0.1394
936	0.02791
1118	0.3084
1190	0.2899
920	0.1758
937	0.03349
1186	0.01862
1287	0.08469
985	0.08124
683	0.02789
1262	0.01799
1130	0.2313
51	0.4889
35	0.03712
573	0.2062
847	0.05698
886	0.1004
157	0.04722
436	0.5271
1276	0.09865
915	0.09939
1285	0.2919
794	0.2901
795	0.1207
12	0.1572
606	0.331
994	0.171
218	0.2411
1076	0.01532
226	0.06773
977	0.1732
1464	0.01882
1270	0.208
1271	0.04489
991	0.1301
931	0.1466
311	0.3441
1442	0.05158
244	0.1423
1104	0.156
1173	0.008824
1251	0.02162
797	0.1563
1209	0.0422
284	0.08877
602	0.05126
264	0.148
429	0.3448
1329	0.3435
77	0.2813
1288	0.1605
536	0.04911
126	0.1559
1108	0.4647
1322	0.1969
1205	0.2414
239	0.2573
964	0.1269
286	0.203
1283	0.01751
1151	0.09277
577	0.05393
1212	0.1035
247	0.008436
1110	0.07692
549	0.1622
546	0.1624
83	0.5255
958	0.2167
856	0.03112
1154	0.1612
877	0.06916
923	0.04958
231	0.1315
872	0.05046
911	0.2702
876	0.3639
482	0.3559
1290	0.1596
435	0.1882
49	0.02242
660	0.09638
1113	0.08258
224	0.006828
225	0.006691
212	0.3749
273	0.06419
151	0.3222
926	0.3617
645	0.09546
1424	0.08527
1088	0.3168
1089	0.2967
165	0.05082
1408	0.2952
1278	0.0996
618	0.2007
682	0.1336
293	0.01004
959	0.0249
986	0.09236
1498	0.2567
1034	0.0526
14	0.1859
1499	0.5452
217	0.1144
1496	0.2497
132	0.1052
1266	0.0636
1137	0.5616
498	0.5159
1164	0.3132
492	0.07058
514	0.6683
198	0.004264
1402	0.3896
818	0.03681
1334	0.3291
405	0.04435
1345	0.09584
1273	0.2156
1274	0.2226
965	0.1644
745	0.0462
1176	0.1641
1401	0.1502
1455	0.1607
1105	0.3045
317	0.08537
1064	0.1306
789	0.07644
351	0.02754
542	0.3157
1156	0.06708
1193	0.1026
845	0.1815
688	0.2104
1316	0.09155
1314	0.1698
550	0.004107
517	0.2255
1172	0.1596
1342	0.1079
1121	0.06117
337	0.0464
1127	0.1585
1054	0.1371
939	0.3231
1030	0.2401
443	0.05092
648	0.09115
944	0.07995
941	0.773
1377	0.1133
868	0.07676
1122	0.2184
354	0.1153
892	0.2513
1011	0.116
227	0.0553
947	0.2002
981	0.1405
756	0.1222
783	0.05853
591	0.02959
146	0.1232
508	0.08723
1093	0.3222
1020	0.1935
620	0.1112
657	0.1004
1041	0.1158
814	0.08152
519	0.1219
1469	0.2999
976	0.1071
334	0.417
1447	0.1596
865	0.1267
1356	0.06492
690	0.09753
1343	0.3921
1353	0.1942
1350	0.3638
771	0.1027
1057	0.5278
584	0.1739
1116	0.1897
524	0.3108
1215	0.1123
539	0.2778
1129	0.1397
1411	0.3558
1233	0.1767
1419	0.05602
406	0.1638
326	0.1349
170	0.03713
694	0.07498
725	0.1906
1298	0.78
686	0.3159
1413	0.1474
487	0.2033
1090	0.2839
479	0.0131
312	0.07116
1491	0.3264
1311	0.1928
1308	0.191
256	0.0453
526	0.1076
916	0.1009
373	0.0876
1017	0.1691
358	0.3399
763	0.2166
1393	0.1889
1260	0.1075
1078	0.09228
500	0.1993
919	0.1834
1325	0.04686
1157	0.2214
616	0.03291
907	0.1325
279	0.04087
278	0.1818
972	0.07507
1214	0.1102
491	0.05216
1348	0.3419
271	0.1344
257	0.3103
258	0.1664
13	0.000564
16	0.01553
213	0.1963
161	0.04735
697	0.04525
830	0.115
135	0.02989
2	0.02334
1095	0.00698
499	0.1824
854	0.1834
220	0.1685
300	0.06787
267	0.03493
914	0.09167
118	0.000645
381	0.2366
813	0.04335
43	0.009367
1069	0.4044
1365	0.02502
1429	0.02515
133	0.006898
232	0.2531
344	0.1555
428	0.0292
1035	0.05506
27	0.002958
185	0.02771
154	0.0126
770	0.08317
86	0.04616
448	0.05375
50	0.1347
1344	0.04601
450	0.01168
1067	0.03649
408	0.1439
57	0.05334
588	0.07666
114	0.0801
1358	0.2214
869	0.2949
666	0.2149
889	0.2928
423	0.2271
742	0.1921
1357	0.02481
752	0.1258
55	0.05238
181	0.2728
59	0.02708
176	0.01759
163	0.01104
259	0.1583
643	0.2945
1192	0.2719
242	0.01298
1363	0.0731
361	0.04908
1184	0.2052
750	0.1439
1160	0.4413
702	0.2786
775	0.1393
1158	0.08126
1166	0.6946
350	0.5152
1474	0.09554
485	0.094
786	0.06967
609	0.4117
758	0.9149
240	0.000897
327	0.0953
1039	0.2656
743	0.1209
1167	0.1987
790	0.1852
190	0.1418
378	0.129
656	0.07049
585	0.8587
1146	0.1095
1058	0.3424
520	0.402
1059	0.2061
1084	0.2223
451	0.2665
878	0.1523
674	0.2344
761	0.2059
268	0.232
540	0.3602
99	0.2724
1170	0.3039
658	0.3287
335	0.03173
744	0.4853
621	0.164
772	0.2791
509	0.2992
466	0.5818
304	0.1535
691	0.7041
1196	0.5144
1493	0.1787
1003	0.162
600	0.2374
104	0.000504
1497	0.5202
1072	0.04383
270	0.07384
211	0.01358
229	0.1091
459	0.02698
611	0.009945
715	0.2317
348	0.1105
739	0.1548
129	0.08476
207	0.03266
339	0.188
676	0.02693
28	0.07742
559	0.5915
206	0.003027
98	0.007729
230	0.01016
1495	0.2139
