1404	0.148600
1085	0.336900
998	0.103100
1177	0.110000
1326	0.275100
137	0.019240
1203	0.029880
437	0.058730
393	0.020710
413	0.342400
1306	0.449600
1216	0.056580
109	0.017460
1420	0.028720
1435	0.573000
330	0.162400
331	0.458900
1340	0.240300
1436	0.093700
47	0.448600
769	0.141000
10	0.004287
1046	0.206500
1142	0.332800
1208	0.232000
107	0.071130
590	0.344700
419	0.244900
364	0.039790
753	0.357200
1232	0.116000
175	0.175600
988	0.859700
3	0.094870
671	0.041580
1005	0.076550
842	0.109700
42	0.008796
724	0.253500
416	0.079600
417	0.099990
1027	0.081160
36	0.065960
1354	0.165400
315	0.110200
1238	0.046080
67	0.143800
128	0.959800
677	0.185400
1310	0.200600
156	0.008837
1416	0.161700
1022	0.020630
1082	0.700600
39	0.043260
1042	0.277700
7	0.097610
415	0.346100
404	0.105700
747	0.211300
776	0.158500
1421	0.360200
269	0.029520
1256	0.116700
1437	0.203300
1422	0.064000
1382	0.147800
1301	0.152000
568	0.264700
569	0.318300
76	0.060470
1331	0.259300
444	0.206900
681	0.045880
1094	0.002225
1449	0.025120
1100	0.185600
841	0.238900
1007	0.054790
19	0.195400
982	0.250800
1033	0.050030
1231	0.129700
11	0.003899
1068	0.211700
162	0.026650
858	0.253300
1446	0.092970
445	0.008411
547	0.397200
548	0.016550
1147	0.139100
692	0.059630
1303	0.343600
365	0.067020
456	0.132000
150	0.014600
287	0.197100
243	0.092090
1026	0.160700
1254	0.318100
1487	0.070410
1428	0.117300
511	0.016130
1385	0.513800
1191	0.127900
1061	0.067160
1375	0.340600
506	0.182700
116	0.183800
1247	0.038050
1476	0.035680
1282	0.018720
1439	0.169400
1001	0.102100
452	0.012600
1488	0.181000
37	0.059100
693	0.033280
1223	0.090130
759	0.170900
1096	0.273600
1355	0.072390
306	0.132400
800	0.075670
398	0.014360
1189	0.198100
1489	0.251900
1049	0.021750
80	0.145400
368	0.198600
369	0.232600
113	0.011060
274	0.240600
1103	0.028520
276	0.123100
449	0.140800
1004	0.050900
142	0.016900
664	0.354900
1037	0.017800
1258	0.067250
470	0.138200
560	0.124700
734	0.158200
736	0.015940
1321	0.120300
1367	0.262100
932	0.097100
566	0.165100
44	0.021170
25	0.067040
1111	0.138500
465	0.195700
1364	0.139000
1338	0.030380
1309	0.143300
1472	0.284700
1452	0.404600
1174	0.097830
538	0.254400
471	0.160500
1265	0.036490
641	0.053590
292	0.080020
462	0.002536
1210	0.148600
56	0.021560
91	0.383600
1032	0.128800
737	0.047390
1398	0.216500
558	0.045990
68	0.125500
488	0.039860
595	0.014950
75	0.020920
689	0.356300
90	0.018620
1454	0.525800
962	0.110600
1388	0.055960
803	0.050760
69	0.139900
833	0.102700
1144	0.402100
1107	0.098930
298	0.058930
390	0.062740
1380	0.144400
484	0.022280
1341	0.189900
478	0.133900
1302	0.346400
52	0.109300
1468	0.088460
1374	0.249500
33	0.022250
898	0.258700
727	0.052720
638	0.062140
476	0.111900
108	0.003085
1412	0.309100
1135	0.115000
1114	0.292800
835	0.201000
1198	0.100000
290	0.224900
100	0.162000
319	0.133100
89	0.008784
622	0.181900
708	0.196700
634	0.247000
288	0.069650
237	0.184100
324	0.027790
97	0.628000
1220	0.192400
880	0.033480
589	0.044030
1225	0.089270
1347	0.066970
497	0.104000
1056	0.092810
792	0.226700
23	0.127700
1194	0.168400
1171	0.471000
712	0.207000
906	0.093810
1187	0.175000
122	0.362000
1332	0.136200
612	0.018110
1381	0.002912
88	0.183700
1330	0.234700
1490	0.264000
574	0.091250
182	0.170900
808	0.297600
79	0.034720
1417	0.016700
1162	0.091510
209	0.012440
1324	0.371600
1315	0.064150
440	0.159300
1313	0.264800
410	0.010430
411	0.023260
512	0.154800
824	0.188900
1053	0.250700
974	0.012630
910	0.055330
896	0.127900
1494	0.399600
1346	0.117200
897	0.067240
864	0.181100
281	0.007566
177	0.197600
586	0.025940
755	0.199900
246	0.263100
1389	0.205900
424	0.012070
1362	0.142300
576	0.139100
544	0.161600
1396	0.029310
1119	0.166500
1327	0.114200
1102	0.293200
779	0.140600
1029	0.171000
65	0.195300
579	0.267800
1006	0.076110
0	0.086380
832	0.123900
798	0.069260
850	0.055370
1155	0.112900
216	0.023940
1109	0.376100
397	0.062080
1286	0.168000
930	0.353200
633	0.258500
1052	0.223000
934	0.207200
360	0.007337
1432	0.208800
1445	0.207100
678	0.210300
846	0.175100
409	0.111600
936	0.032100
1118	0.367000
1190	0.258800
920	0.196200
937	0.022750
1186	0.016390
1287	0.135300
985	0.119700
683	0.024930
1262	0.039190
1130	0.304800
51	0.621300
35	0.027140
573	0.199500
847	0.122000
886	0.110400
157	0.047200
436	0.610200
1276	0.130100
915	0.057140
1285	0.284500
794	0.277700
795	0.136000
12	0.051360
606	0.222200
994	0.161600
218	0.153900
1076	0.021640
226	0.111800
977	0.274700
1464	0.020530
1270	0.235700
1271	0.084740
991	0.081980
931	0.199900
311	0.279100
1442	0.024830
244	0.167300
1104	0.157200
1173	0.006278
1251	0.046510
797	0.120400
1209	0.039980
284	0.095540
602	0.089800
264	0.099270
429	0.229000
1329	0.232700
77	0.253500
1288	0.144300
536	0.042020
126	0.137600
1108	0.291000
1322	0.187800
1205	0.356000
239	0.206200
964	0.145900
286	0.351300
1283	0.023800
1151	0.162400
577	0.055320
1212	0.129400
247	0.005278
1110	0.092890
549	0.167300
546	0.181200
83	0.136500
958	0.188800
856	0.028990
1154	0.237200
877	0.092650
923	0.048810
231	0.070070
872	0.051810
911	0.341600
876	0.322800
482	0.453000
1290	0.142100
435	0.202700
49	0.022750
660	0.113300
1113	0.077300
224	0.052310
225	0.003144
212	0.577000
273	0.058190
151	0.321500
926	0.316600
645	0.074700
1424	0.073440
1088	0.455700
1089	0.302300
165	0.044280
1408	0.406900
1278	0.133900
618	0.328400
682	0.098540
293	0.010270
959	0.034650
986	0.155000
1498	0.190200
1034	0.067640
14	0.131800
1499	0.233100
217	0.128000
1496	0.620900
132	0.023070
1266	0.100800
1137	0.567200
498	0.440200
1164	0.347100
492	0.067320
514	0.438400
198	0.003312
1402	0.266700
818	0.057840
1334	0.431700
405	0.045020
1345	0.117500
1273	0.240300
1274	0.313200
965	0.259100
745	0.155200
1176	0.187400
1401	0.146400
1455	0.209600
1105	0.133900
317	0.156500
1064	0.246000
789	0.095410
351	0.040450
542	0.404500
1156	0.043670
1193	0.132300
845	0.099680
688	0.078110
1316	0.162100
1314	0.402700
550	0.003447
517	0.151700
1172	0.162400
1342	0.116300
1121	0.119300
337	0.071880
1127	0.128800
1054	0.081990
939	0.255500
1030	0.346000
443	0.103700
648	0.094560
944	0.082010
941	0.867400
1377	0.141100
868	0.056320
1122	0.173600
354	0.096080
892	0.439600
1011	0.131300
227	0.068190
947	0.176800
981	0.135200
756	0.130800
783	0.107300
591	0.033950
146	0.154900
508	0.074750
1093	0.318000
1020	0.167000
620	0.126600
657	0.154400
1041	0.119600
814	0.099900
519	0.083480
1469	0.186800
976	0.092260
334	0.490000
1447	0.182300
865	0.141900
1356	0.147100
690	0.122800
1343	0.409600
1353	0.232500
1350	0.439100
771	0.120300
1057	0.522400
584	0.108300
1116	0.270200
524	0.221700
1215	0.083880
539	0.312500
1129	0.143100
1411	0.263100
1233	0.270500
1419	0.050290
406	0.147100
326	0.090940
170	0.075420
694	0.072510
725	0.372100
1298	0.870800
686	0.375400
1413	0.193800
487	0.200200
1090	0.320200
479	0.012020
312	0.050680
1491	0.325500
1311	0.215000
1308	0.140700
256	0.059890
526	0.190200
916	0.150200
373	0.072300
1017	0.172900
358	0.229900
763	0.164700
1393	0.335400
1260	0.172900
1078	0.166700
500	0.206300
919	0.133700
1325	0.058960
1157	0.366800
616	0.065440
907	0.105100
279	0.034070
278	0.118900
972	0.125400
1214	0.166600
491	0.052100
1348	0.309300
271	0.140100
257	0.331600
258	0.207700
13	0.000792
16	0.016960
213	0.238900
161	0.034510
697	0.104500
830	0.109100
135	0.051800
2	0.020000
1095	0.007573
499	0.270700
854	0.231900
220	0.186500
300	0.092770
267	0.035790
914	0.114900
118	0.000738
381	0.273900
813	0.036100
43	0.022160
1069	0.463300
1365	0.027100
1429	0.022160
133	0.002832
232	0.241800
344	0.079930
428	0.027720
1035	0.041580
27	0.002439
185	0.094320
154	0.031360
770	0.153900
86	0.051860
448	0.037710
50	0.094240
1344	0.027330
450	0.010150
1067	0.090590
408	0.053450
57	0.088290
588	0.053550
114	0.061030
1358	0.098050
869	0.266100
666	0.130800
889	0.258500
423	0.216400
742	0.227000
1357	0.080350
752	0.110900
55	0.056110
181	0.168200
59	0.054120
176	0.055920
163	0.013890
259	0.162200
643	0.332900
1192	0.191400
242	0.018650
1363	0.059670
361	0.062250
1184	0.258100
750	0.105600
1160	0.432500
702	0.227900
775	0.203500
1158	0.110000
1166	0.759600
350	0.522400
1474	0.096810
485	0.070050
786	0.117900
609	0.446300
758	0.964900
240	0.000377
327	0.039540
1039	0.203900
743	0.177800
1167	0.110900
790	0.241000
190	0.124200
378	0.130600
656	0.121800
585	0.764600
1146	0.055540
1058	0.300000
520	0.522300
1059	0.327200
1084	0.176300
451	0.381400
878	0.259600
674	0.156700
761	0.144200
268	0.248700
540	0.287900
99	0.422700
1170	0.343500
658	0.234500
335	0.029080
744	0.707300
621	0.189100
772	0.296800
509	0.293700
466	0.434700
304	0.345700
691	0.668700
1196	0.565700
1493	0.166700
1003	0.230400
600	0.128100
104	0.001308
1497	0.272700
1072	0.025960
270	0.053790
211	0.017110
229	0.080160
459	0.027990
611	0.009440
715	0.220300
348	0.122900
739	0.154000
129	0.057250
207	0.029010
339	0.133100
676	0.031070
28	0.059430
206	0.002278
98	0.009978
230	0.007792
1495	0.198400
